scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B547:1:1,Pieridae,,,,,,family,,B547:1,accepted,,,,,,,,,Pieridae,,,,,Pieridae,625MK,5481,625MK,5481
B547:1:2,Colias,,,,,,genus,,B547:1,accepted,,,B547:1:1,Pieridae,,,,,Pieridae,,Colias,,Pieridae,Colias,3S9M,1919766,3S9M,1919766
B547:1:3,Colias alfacariensis,,Colias,,alfacariensis,,species,,B547:1,accepted,,,B547:1:2,Colias,,,,,Pieridae,,Colias,,Pieridae | Colias,alfacariensis,5ZLPL,8203812,5ZLPL,8203812
B547:1:4,Colias crocea,,Colias,,crocea,,species,,B547:1,accepted,,,B547:1:2,Colias,,,,,Pieridae,,Colias,,Pieridae | Colias,crocea,5ZLQ4,5137612,5ZLQ4,5137612
B547:1:5,Aporia,,,,,,genus,,B547:1,accepted,,,B547:1:1,Pieridae,,,,,Pieridae,,Aporia,,Pieridae,Aporia,Z3K,8319926,5SYS,8319926
B547:1:6,Aporia crataegi,,Aporia,,crataegi,,species,,B547:1,accepted,,,B547:1:5,Aporia,,,,,Pieridae,,Aporia,,Pieridae | Aporia,crataegi,5VQKD,1920218,5VQKD,1920218
B547:1:7,Anthocharis,,,,,,genus,,B547:1,accepted,,,B547:1:1,Pieridae,,,,,Pieridae,,Anthocharis,,Pieridae,Anthocharis,XDF,1919696,XDF,1919696
B547:1:8,Anthocharis cardamines,,Anthocharis,,cardamines,,species,,B547:1,accepted,,,B547:1:7,Anthocharis,,,,,Pieridae,,Anthocharis,,Pieridae | Anthocharis,cardamines,5VC9R,1919712,5VC9R,1919712
B547:1:9,Euchloe,,,,,,genus,,B547:1,accepted,,,B547:1:1,Pieridae,,,,,Pieridae,,Euchloe,,Pieridae,Euchloe,4F6P,1919315,4F6P,1919315
B547:1:10,Euchloe ausonia,,Euchloe,,ausonia,,species,,B547:1,accepted,,,B547:1:9,Euchloe,,,,,Pieridae,,Euchloe,,Pieridae | Euchloe,ausonia,3BT36,1919320,3BT36,1919320
B547:1:11,Pontia,,,,,,genus,,B547:1,accepted,,,B547:1:1,Pieridae,,,,,Pieridae,,Pontia,,Pieridae,Pontia,63Q77,1920236,63Q77,1920236
B547:1:12,Pontia edusa,,Pontia,,edusa,,species,,B547:1,accepted,,,B547:1:11,Pontia,,,,,Pieridae,,Pontia,,Pieridae | Pontia,edusa,787RL,1920259,787RL,1920259
B547:1:13,Gonepteryx,,,,,,genus,,B547:1,accepted,,,B547:1:1,Pieridae,,,,,Pieridae,,Gonepteryx,,Pieridae,Gonepteryx,4PZD,1920704,4PZD,1920704
B547:1:14,Gonepteryx rhamni,,Gonepteryx,,rhamni,,species,,B547:1,accepted,,,B547:1:13,Gonepteryx,,,,,Pieridae,,Gonepteryx,,Pieridae | Gonepteryx,rhamni,6L326,1920712,6L326,1920712
B547:1:15,Gonepteryx cleopatra,,Gonepteryx,,cleopatra,,species,,B547:1,accepted,,,B547:1:13,Gonepteryx,,,,,Pieridae,,Gonepteryx,,Pieridae | Gonepteryx,cleopatra,6L325,1920709,6L325,1920709
B547:1:16,Leptidea,,,,,,genus,,B547:1,accepted,,,B547:1:1,Pieridae,,,,,Pieridae,,Leptidea,,Pieridae,Leptidea,5CTM,11251585,5CTM,11251585
B547:1:17,Leptidea sinapis,,Leptidea,,sinapis,,species,,B547:1,accepted,,,B547:1:16,Leptidea,,,,,Pieridae,,Leptidea,,Pieridae | Leptidea,sinapis,3TJNN,5137903,3TJNN,5137903
B547:1:18,Pieris,,,,,,genus,,B547:1,accepted,,,B547:1:1,Pieridae,,,,,Pieridae,,Pieris,,Pieridae,Pieris,6QB2,1920481,6QB2,1920481
B547:1:19,Pieris rapae,,Pieris,,rapae,,species,,B547:1,accepted,,,B547:1:18,Pieris,,,,,Pieridae,,Pieris,,Pieridae | Pieris,rapae,4HRRC,1920496,4HRRC,1920496
B547:1:20,Pieris napi,,Pieris,,napi,,species,,B547:1,accepted,,,B547:1:18,Pieris,,,,,Pieridae,,Pieris,,Pieridae | Pieris,napi,4HRQQ,1920494,4HRQQ,1920494
B547:1:21,Pieris brassicae,,Pieris,,brassicae,,species,,B547:1,accepted,,,B547:1:18,Pieris,,,,,Pieridae,,Pieris,,Pieridae | Pieris,brassicae,4HRN4,1920506,4HRN4,1920506
B547:1:22,Lycaenidae,,,,,,family,,B547:1,accepted,,,,,,,,,Lycaenidae,,,,,Lycaenidae,34ad2f0e-966e-4bc4-80a4-1ab8b4f148e7,5473,34ad2f0e-966e-4bc4-80a4-1ab8b4f148e7,5473
B547:1:23,Lycaena,,,,,,genus,,B547:1,accepted,,,B547:1:22,Lycaenidae,,,,,Lycaenidae,,Lycaena,,Lycaenidae,Lycaena,9CJ2Q,11329683,9CJ2Q,11329683
B547:1:24,Lycaena phlaeas,,Lycaena,,phlaeas,,species,,B547:1,accepted,,,B547:1:23,Lycaena,,,,,Lycaenidae,,Lycaena,,Lycaenidae | Lycaena,phlaeas,3WJ52,1929697,3WJ52,1929697
B547:1:25,Lycaena thersamon,,Lycaena,,thersamon,,species,,B547:1,accepted,,,B547:1:23,Lycaena,,,,,Lycaenidae,,Lycaena,,Lycaenidae | Lycaena,thersamon,,9036079,,1925381
B547:1:26,Lycaena dispar,,Lycaena,,dispar,,species,,B547:1,accepted,,,B547:1:23,Lycaena,,,,,Lycaenidae,,Lycaena,,Lycaenidae | Lycaena,dispar,9DBBG,1929270,9DBBG,1929270
B547:1:27,Lycaena tityrus,,Lycaena,,tityrus,,species,,B547:1,accepted,,,B547:1:23,Lycaena,,,,,Lycaenidae,,Lycaena,,Lycaenidae | Lycaena,tityrus,,5882898,,1924494
B547:1:28,Aricia,,,,,,genus,,B547:1,accepted,,,B547:1:22,Lycaenidae,,,,,Lycaenidae,,Aricia,,Lycaenidae,Aricia,9CHY3,8659047,9CHY3,8659047
B547:1:29,Aricia agestis,,Aricia,,agestis,,species,,B547:1,accepted,,,B547:1:28,Aricia,,,,,Lycaenidae,,Aricia,,Lycaenidae | Aricia,agestis,GLXN,1933095,GLXN,1933095
B547:1:30,Maculinea,,,,,,genus,,B547:1,accepted,,,B547:1:22,Lycaenidae,,,,,Lycaenidae,,Maculinea,,Lycaenidae,Maculinea,9CJ2S,1922308,9CJ2S,1922308
B547:1:31,Maculinea arion,,Maculinea,,arion,,species,,B547:1,accepted,,,B547:1:30,Maculinea,,,,,Lycaenidae,,Maculinea,,Lycaenidae | Maculinea,arion,3XDQM,1922311,3XDQM,1922311
B547:1:32,Polyommatus,,,,,,genus,,B547:1,accepted,,,B547:1:22,Lycaenidae,,,,,Lycaenidae,,Polyommatus,,Lycaenidae,Polyommatus,9CLR4,1933268,9CLR4,1933268
B547:1:33,Polyommatus icarus,,Polyommatus,,icarus,,species,,B547:1,accepted,,,B547:1:32,Polyommatus,,,,,Lycaenidae,,Polyommatus,,Lycaenidae | Polyommatus,icarus,4LCR7,12153620,4LCR7,12153620
B547:1:34,Polyommatus bellargus,,Polyommatus,,bellargus,,species,,B547:1,accepted,,,B547:1:32,Polyommatus,,,,,Lycaenidae,,Polyommatus,,Lycaenidae | Polyommatus,bellargus,,7688360,,1925233
B547:1:35,Polyommatus coridon,,Polyommatus,,coridon,,species,,B547:1,accepted,,,B547:1:32,Polyommatus,,,,,Lycaenidae,,Polyommatus,,Lycaenidae | Polyommatus,coridon,,5772714,,1925221
B547:1:36,Celastrina,,,,,,genus,,B547:1,accepted,,,B547:1:22,Lycaenidae,,,,,Lycaenidae,,Celastrina,,Lycaenidae,Celastrina,9CKBC,1925804,9CKBC,1925804
B547:1:37,Celastrina argiolus,,Celastrina,,argiolus,,species,,B547:1,accepted,,,B547:1:36,Celastrina,,,,,Lycaenidae,,Celastrina,,Lycaenidae | Celastrina,argiolus,S2R3,1925918,S2R3,1925918
B547:1:38,Cupido,,,,,,genus,,B547:1,accepted,,,B547:1:22,Lycaenidae,,,,,Lycaenidae,,Cupido,,Lycaenidae,Cupido,9CKGL,3257152,9CKGL,3257152
