scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1776:1:1,"Phlebotomus Loew, 1845","Loew, 1845",,,,,genus,,B1776:1,accepted,,,,,,,,,,,Phlebotomus,,,"Phlebotomus Loew, 1845",BYMDV,12154723,BYMDV,12154723
B1776:1:2,Anaphlebotomus,,,,,,subgenus,,B1776:1,accepted,,,B1776:1:1,"Phlebotomus Loew, 1845",,,,,,,Phlebotomus,Anaphlebotomus,Phlebotomus,Anaphlebotomus,BYTLW,,BYTLW,
B1776:1:3,"Phlebotomus stantoni (Newstead, 1914)","(Newstead, 1914)",Phlebotomus,Anaphlebotomus,stantoni,,species,,B1776:1,accepted,,,B1776:1:2,Anaphlebotomus,,,,,,,Phlebotomus,Anaphlebotomus,Phlebotomus | Anaphlebotomus,"stantoni (Newstead, 1914)",8DB32,5981242,8DB32,5981242
B1776:1:4,Phlebotomus,,,,,,subgenus,,B1776:1,accepted,,,B1776:1:1,"Phlebotomus Loew, 1845",,,,,,,Phlebotomus,Phlebotomus,Phlebotomus,Phlebotomus,BYMDV,,BYMDV,
B1776:1:5,"Phlebotomus salehi Mesghali, 1965","Mesghali, 1965",Phlebotomus,Phlebotomus,salehi,,species,,B1776:1,accepted,,,B1776:1:4,Phlebotomus,,,,,,,Phlebotomus,Phlebotomus,Phlebotomus | Phlebotomus,"salehi Mesghali, 1965",8DB64,5981167,8DB64,5981167
B1776:1:6,Euphlebotomus,,,,,,subgenus,,B1776:1,accepted,,,B1776:1:1,"Phlebotomus Loew, 1845",,,,,,,Phlebotomus,Euphlebotomus,Phlebotomus,Euphlebotomus,BYVHG,,BYVHG,
B1776:1:7,"Phlebotomus marginatus Annandale, 1910","Annandale, 1910",Phlebotomus,Euphlebotomus,marginatus,,species,,B1776:1,accepted,,,B1776:1:6,Euphlebotomus,,,,,,,Phlebotomus,Euphlebotomus,Phlebotomus | Euphlebotomus,"marginatus Annandale, 1910",89XTM,5981232,8DB3D,5886140
B1776:1:8,"Phlebotomus glaucus Mitra & Roy, 1953","Mitra & Roy, 1953",Phlebotomus,Euphlebotomus,glaucus,,species,,B1776:1,accepted,,,B1776:1:6,Euphlebotomus,,,,,,,Phlebotomus,Euphlebotomus,Phlebotomus | Euphlebotomus,"glaucus Mitra & Roy, 1953",89XR3,5886139,8DB3D,5886140
B1776:1:9,"Phlebotomus argentipes Annandale & Brunetti, 1908","Annandale & Brunetti, 1908",Phlebotomus,Euphlebotomus,argentipes,,species,sensu stricto,B1776:1,accepted,,,B1776:1:6,Euphlebotomus,,,,,,,Phlebotomus,Euphlebotomus,Phlebotomus | Euphlebotomus,"argentipes Annandale & Brunetti, 1908 sensu stricto",8DB3D,5886140,8DB3D,5886140
B1776:1:10,"Phlebotomus annandalei Sinton, 1923","Sinton, 1923",Phlebotomus,Euphlebotomus,annandalei,,species,,B1776:1,accepted,,,B1776:1:6,Euphlebotomus,,,,,,,Phlebotomus,Euphlebotomus,Phlebotomus | Euphlebotomus,"annandalei Sinton, 1923",89XLV,5886141,8DB3D,5886140
