scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B180:1:1,Buprestidae,,,,,,family,,B180:1,accepted,,,,,,,,,Buprestidae,,,,,Buprestidae,622HZ,3789,622HZ,3789
B180:1:2,Buprestis L.,L.,,,,,genus,,B180:1,accepted,,,B180:1:1,Buprestidae,,,,,Buprestidae,,Buprestis,,Buprestidae,Buprestis L.,62HXW,1049529,62HXW,1049529
B180:1:3,Buprestis aurulenta L.,L.,Buprestis,,aurulenta,,species,,B180:1,accepted,,,B180:1:2,Buprestis L.,,,,,Buprestidae,,Buprestis,,Buprestidae | Buprestis,aurulenta L.,5X5QV,1049530,5X5QV,1049530
B180:1:4,Melanophila Eschscholtz,Eschscholtz,,,,,genus,,B180:1,accepted,,,B180:1:1,Buprestidae,,,,,Buprestidae,,Melanophila,,Buprestidae,Melanophila Eschscholtz,62Z46,1153185,62Z46,1153185
B180:1:5,Melanophila acuminata (Degeer),(Degeer),Melanophila,,acuminata,,species,,B180:1,accepted,,,B180:1:4,Melanophila Eschscholtz,,,,,Buprestidae,,Melanophila,,Buprestidae | Melanophila,acuminata (Degeer),6R9J3,4431503,6R9J3,4431503
B180:1:6,Anthaxia Eschscholtz,Eschscholtz,,,,,genus,,B180:1,accepted,,,B180:1:1,Buprestidae,,,,,Buprestidae,,Anthaxia,,Buprestidae,Anthaxia Eschscholtz,62DC9,4407229,62DC9,4407229
B180:1:7,Anthaxia nitidula (L.),(L.),Anthaxia,,nitidula,,species,,B180:1,accepted,,,B180:1:6,Anthaxia Eschscholtz,,,,,Buprestidae,,Anthaxia,,Buprestidae | Anthaxia,nitidula (L.),66ZL6,4431813,66ZL6,4431813
B180:1:8,Agrilus Curtis,Curtis,,,,,genus,,B180:1,accepted,,,B180:1:1,Buprestidae,,,,,Buprestidae,,Agrilus,,Buprestidae,Agrilus Curtis,QXR,1049531,QXR,1049531
B180:1:9,Agrilus angustulus (Illiger),(Illiger),Agrilus,,angustulus,,species,,B180:1,accepted,,,B180:1:8,Agrilus Curtis,,,,,Buprestidae,,Agrilus,,Buprestidae | Agrilus,angustulus (Illiger),B3XF,4432673,B3XF,4432673
B180:1:10,Agrilus laticornis (Illiger),(Illiger),Agrilus,,laticornis,,species,,B180:1,accepted,,,B180:1:8,Agrilus Curtis,,,,,Buprestidae,,Agrilus,,Buprestidae | Agrilus,laticornis (Illiger),5TTZ7,4432706,5TTZ7,4432706
B180:1:11,Agrilus pannonicus (Piller & Mitterpacher),(Piller & Mitterpacher),Agrilus,,pannonicus,,species,,B180:1,accepted,,,B180:1:8,Agrilus Curtis,,,,,Buprestidae,,Agrilus,,Buprestidae | Agrilus,pannonicus (Piller & Mitterpacher),B699,8703193,B478,4432634
B180:1:12,Agrilus viridis (L.),(L.),Agrilus,,viridis,,species,,B180:1,accepted,,,B180:1:8,Agrilus Curtis,,,,,Buprestidae,,Agrilus,,Buprestidae | Agrilus,viridis (L.),B7CX,4432616,B7CX,4432616
B180:1:13,Agrilus sinuatus (Olivier),(Olivier),Agrilus,,sinuatus,,species,,B180:1,accepted,,,B180:1:8,Agrilus Curtis,,,,,Buprestidae,,Agrilus,,Buprestidae | Agrilus,sinuatus (Olivier),B6V5,4432736,B6V5,4432736
B180:1:14,Aphanisticus Latreille,Latreille,,,,,genus,,B180:1,accepted,,,B180:1:1,Buprestidae,,,,,Buprestidae,,Aphanisticus,,Buprestidae,Aphanisticus Latreille,Y9H,1049525,Y9H,1049525
B180:1:15,Aphanisticus emarginatus (Olivier),(Olivier),Aphanisticus,,emarginatus,,species,,B180:1,accepted,,,B180:1:14,Aphanisticus Latreille,,,,,Buprestidae,,Aphanisticus,,Buprestidae | Aphanisticus,emarginatus (Olivier),5VM5C,4432808,5VM5C,4432808
B180:1:16,Aphanisticus pusillus (Olivier),(Olivier),Aphanisticus,,pusillus,,species,,B180:1,accepted,,,B180:1:14,Aphanisticus Latreille,,,,,Buprestidae,,Aphanisticus,,Buprestidae | Aphanisticus,pusillus (Olivier),67M67,4432792,67M67,4432792
B180:1:17,Trachys Fabricius,Fabricius,,,,,genus,,B180:1,accepted,,,B180:1:1,Buprestidae,,,,,Buprestidae,,Trachys,,Buprestidae,Trachys Fabricius,8V66K,3260811,8V66K,3260811
B180:1:18,Trachys troglodytes Gyllenhal,Gyllenhal,Trachys,,troglodytes,,species,,B180:1,accepted,,,B180:1:17,Trachys Fabricius,,,,,Buprestidae,,Trachys,,Buprestidae | Trachys,troglodytes Gyllenhal,57TKB,5878484,57TKB,5878484
B180:1:19,Trachys minutes (L.),(L.),Trachys,,minutes,,species,,B180:1,accepted,,,B180:1:17,Trachys Fabricius,,,,,Buprestidae,,Trachys,,Buprestidae | Trachys,minutes (L.),57T8P,5878482,57T8P,5878482
B180:1:20,Trachys scrobiculatus Kiesenwetter,Kiesenwetter,Trachys,,scrobiculatus,,species,,B180:1,accepted,,,B180:1:17,Trachys Fabricius,,,,,Buprestidae,,Trachys,,Buprestidae | Trachys,scrobiculatus Kiesenwetter,57TFX,7823703,57TFX,7823703
