scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2876:1:1,"Sceliphron Klug, 1801","Klug, 1801",,,,,genus,,B2876:1,accepted,,,,,,,,,,,Sceliphron,,,"Sceliphron Klug, 1801",,,7763463,,7763463
B2876:1:2,Hensenia Pagliano & Scaramozzino 1990,Pagliano & Scaramozzino 1990,Sceliphron,,,,subgenus,,B2876:1,accepted,,,B2876:1:1,"Sceliphron Klug, 1801",,,,,,,Sceliphron,Hensenia,Sceliphron,Hensenia Pagliano & Scaramozzino 1990,,,,,
B2876:1:3,Prosceliphron Van der Vecht 1968,Van der Vecht 1968,Sceliphron,Hensenia,,,subgenus,,B2876:1,synonym,B2876:1:2,Hensenia Pagliano & Scaramozzino 1990,,,,,,,,,Sceliphron,Prosceliphron,Sceliphron,Prosceliphron Van der Vecht 1968,,,,,
B2876:1:4,Sceliphron curvatum (F. Smith 1856),(F. Smith 1856),Sceliphron,Hensenia,curvatum,,species,,B2876:1,accepted,,,B2876:1:2,Hensenia Pagliano & Scaramozzino 1990,,,,,,,Sceliphron,Hensenia,Sceliphron | Hensenia,Sceliphron curvatum (F. Smith 1856),,,5041422,,5041422
B2876:1:5,Sceliphron deforme (F. Smith 1856),(F. Smith 1856),Sceliphron,Hensenia,deforme,,species,,B2876:1,accepted,,,B2876:1:2,Hensenia Pagliano & Scaramozzino 1990,,,,,,,Sceliphron,Hensenia,Sceliphron | Hensenia,Sceliphron deforme (F. Smith 1856),,,5041424,,5041424
B2876:1:6,Sceliphron funestum Kohl 1918,Kohl 1918,Sceliphron,Hensenia,funestum,,species,,B2876:1,accepted,,,B2876:1:2,Hensenia Pagliano & Scaramozzino 1990,,,,,,,Sceliphron,Hensenia,Sceliphron | Hensenia,Sceliphron funestum Kohl 1918,,,5041459,,5041459
B2876:1:7,"Sceliphron Klug, 1801","Klug, 1801",Sceliphron,,,,subgenus,,B2876:1,accepted,,,B2876:1:1,"Sceliphron Klug, 1801",,,,,,,Sceliphron,Sceliphron,Sceliphron,"Sceliphron Klug, 1801",,,,,
B2876:1:8,"Sceliphron arabs (Lepeletier, 1845)","(Lepeletier, 1845)",Sceliphron,Sceliphron,arabs,,species,,B2876:1,accepted,,,B2876:1:7,"Sceliphron Klug, 1801",,,,,,,Sceliphron,Sceliphron,Sceliphron | Sceliphron,"Sceliphron arabs (Lepeletier, 1845)",,,5041436,,5041436
B2876:1:9,"Sceliphron caementarium (Drury, 1773)","(Drury, 1773)",Sceliphron,Sceliphron,caementarium,,species,,B2876:1,accepted,,,B2876:1:7,"Sceliphron Klug, 1801",,,,,,,Sceliphron,Sceliphron,Sceliphron | Sceliphron,"Sceliphron caementarium (Drury, 1773)",,,5041466,,5041466
B2876:1:10,Sceliphron destillatorium (Illiger 1807),(Illiger 1807),Sceliphron,Sceliphron,destillatorium,,species,,B2876:1,accepted,,,B2876:1:7,"Sceliphron Klug, 1801",,,,,,,Sceliphron,Sceliphron,Sceliphron | Sceliphron,Sceliphron destillatorium (Illiger 1807),,,5041471,,5041471
B2876:1:11,Sceliphron madraspatanum Fabricius,Fabricius,Sceliphron,Sceliphron,madraspatanum,,species,,B2876:1,accepted,,,B2876:1:7,"Sceliphron Klug, 1801",,,,,,,Sceliphron,Sceliphron,Sceliphron | Sceliphron,Sceliphron madraspatanum Fabricius,,,5041445,,5041445
B2876:1:12,Sceliphron madraspatanum subsp. tubifex Latreille 1809,Latreille 1809,Sceliphron,Sceliphron,madraspatanum,tubifex,subspecies,,B2876:1,accepted,,,B2876:1:11,Sceliphron madraspatanum Fabricius,,,,,,,Sceliphron,Sceliphron,Sceliphron | Sceliphron | Sceliphron madraspatanum,Sceliphron madraspatanum tubifex Latreille 1809,,,6252582,,6252582
B2876:1:13,Sceliphron spirifex (Linné 1758),(Linné 1758),Sceliphron,Sceliphron,spirifex,,species,,B2876:1,accepted,,,B2876:1:7,"Sceliphron Klug, 1801",,,,,,,Sceliphron,Sceliphron,Sceliphron | Sceliphron,Sceliphron spirifex (Linné 1758),,,5041423,,5041423
