scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B226:1:1,Diptera,,,,,,order,,B226:1,accepted,,,,,,,,Diptera,,,,,,DIPTERA,D2P,811,D2P,811
B226:1:2,Nematocera,,,,,,suborder,,B226:1,accepted,,,B226:1:1,Diptera,,,,Diptera,,,,,Diptera,Nematocera,89QSK,,89QSK,
B226:1:3,Tipulidae,,,,,,family,,B226:1,accepted,,,B226:1:2,Nematocera,,,,Diptera,Tipulidae,,,,Diptera | Nematocera,Tipulidae,626Q6,7634,626Q6,7634
B226:1:4,Trichoceridae,,,,,,family,,B226:1,accepted,,,B226:1:2,Nematocera,,,,Diptera,Trichoceridae,,,,Diptera | Nematocera,Trichoceridae,626Q8,6914,626Q8,6914
B226:1:5,Anisopodidae,,,,,,family,,B226:1,accepted,,,B226:1:2,Nematocera,,,,Diptera,Anisopodidae,,,,Diptera | Nematocera,Anisopodidae,6F7,7271,6F7,7271
B226:1:6,Rhyphidae,,,,,,family,,B226:1,synonym,B226:1:5,Anisopodidae,,,,,,Diptera,Rhyphidae,,,,Diptera | Nematocera,Rhyphidae,,4790368,,7271
B226:1:7,Ptychopteridae,,,,,,family,,B226:1,accepted,,,B226:1:2,Nematocera,,,,Diptera,Ptychopteridae,,,,Diptera | Nematocera,Ptychopteridae,6277P,5585,6277P,5585
B226:1:8,Psychodidae,,,,,,family,,B226:1,accepted,,,B226:1:2,Nematocera,,,,Diptera,Psychodidae,,,,Diptera | Nematocera,Psychodidae,87C9G,9164,87C9G,9164
B226:1:9,Culicidae,,,,,,family,,B226:1,accepted,,,B226:1:2,Nematocera,,,,Diptera,Culicidae,,,,Diptera | Nematocera,Culicidae,8SG,3346,8SG,3346
B226:1:10,Chironomidae,,,,,,family,,B226:1,accepted,,,B226:1:2,Nematocera,,,,Diptera,Chironomidae,,,,Diptera | Nematocera,Chironomidae,84X,3343,84X,3343
