scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B372:1:1,Gastropoda,,,,,,class,,B372:1,accepted,,,,,,,Gastropoda,,,,,,,7NF3Y,225
B372:1:2,Acroloxidae,,,,,,family,,B372:1,accepted,,,B372:1:1,Gastropoda,,,Gastropoda,,Acroloxidae,,,,Gastropoda,7NFT6,2854
B372:1:3,Ancylidae,,,,,,family,,B372:1,accepted,,,B372:1:1,Gastropoda,,,Gastropoda,,Ancylidae,,,,Gastropoda,,2853
B372:1:4,Assimineidae,,,,,,family,,B372:1,accepted,,,B372:1:1,Gastropoda,,,Gastropoda,,Assimineidae,,,,Gastropoda,7NG27,6765
B372:1:5,Bithyniidae,,,,,,family,,B372:1,accepted,,,B372:1:1,Gastropoda,,,Gastropoda,,Bithyniidae,,,,Gastropoda,7NG54,2678
B372:1:6,Ellobiidae,,,,,,family,,B372:1,accepted,,,B372:1:1,Gastropoda,,,Gastropoda,,Ellobiidae,,,,Gastropoda,7NHG9,9457
B372:1:7,Hydrobiidae,,,,,,family,,B372:1,accepted,,,B372:1:1,Gastropoda,,,Gastropoda,,Hydrobiidae,,,,Gastropoda,7NHW7,2671
B372:1:8,Lymnaeidae,,,,,,family,,B372:1,accepted,,,B372:1:1,Gastropoda,,,Gastropoda,,Lymnaeidae,,,,Gastropoda,7NJLB,2852
B372:1:9,Melanopsidae,,,,,,family,,B372:1,accepted,,,B372:1:1,Gastropoda,,,Gastropoda,,Melanopsidae,,,,Gastropoda,7NJQP,11337005
B372:1:10,Neritidae,,,,,,family,,B372:1,accepted,,,B372:1:1,Gastropoda,,,Gastropoda,,Neritidae,,,,Gastropoda,7NK24,2658
B372:1:11,Physidae,,,,,,family,,B372:1,accepted,,,B372:1:1,Gastropoda,,,Gastropoda,,Physidae,,,,Gastropoda,7NKGS,6798
B372:1:12,Planorbidae,,,,,,family,,B372:1,accepted,,,B372:1:1,Gastropoda,,,Gastropoda,,Planorbidae,,,,Gastropoda,7NKHX,2851
B372:1:13,Valvatidae,,,,,,family,,B372:1,accepted,,,B372:1:1,Gastropoda,,,Gastropoda,,Valvatidae,,,,Gastropoda,,2699
B372:1:14,Viviparidae,,,,,,family,,B372:1,accepted,,,B372:1:1,Gastropoda,,,Gastropoda,,Viviparidae,,,,Gastropoda,7NLK2,2855
B372:1:15,Bivalvia,,,,,,class,,B372:1,accepted,,,,,,,Bivalvia,,,,,,,7NF3C,137
B372:1:16,Cardiidae,,,,,,family,,B372:1,accepted,,,B372:1:15,Bivalvia,,,Bivalvia,,Cardiidae,,,,Bivalvia,7NGCJ,6858
B372:1:17,Corbiculidae,,,,,,family,,B372:1,accepted,,,B372:1:15,Bivalvia,,,Bivalvia,,Corbiculidae,,,,Bivalvia,,3458
B372:1:18,Dreissenidae,,,,,,family,,B372:1,accepted,,,B372:1:15,Bivalvia,,,Bivalvia,,Dreissenidae,,,,Bivalvia,7NHD9,6852
B372:1:19,Margaritiferidae,,,,,,family,,B372:1,accepted,,,B372:1:15,Bivalvia,,,Bivalvia,,Margaritiferidae,,,,Bivalvia,7NJN4,3462
B372:1:20,Sphaeriidae,,,,,,family,,B372:1,accepted,,,B372:1:15,Bivalvia,,,Bivalvia,,Sphaeriidae,,,,Bivalvia,7NL47,3247675
B372:1:21,Unionidae,,,,,,family,,B372:1,accepted,,,B372:1:15,Bivalvia,,,Bivalvia,,Unionidae,,,,Bivalvia,7NLH4,3461
