scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B420:1:1,Sapygidae,,,,,,family,,B420:1,accepted,,,,,,,,,Sapygidae,,,,,Sapygidae,FY8,4298486,FY8,4298486
B420:1:2,"Polochrum Spinola, 1806","Spinola, 1806",,,,,genus,,B420:1,accepted,,,B420:1:1,Sapygidae,,,,,Sapygidae,,Polochrum,,Sapygidae,"Polochrum Spinola, 1806",6TV3,1312227,6TV3,1312227
B420:1:3,"Polochrum repandum Spinola, 1806","Spinola, 1806",Polochrum,,repandum,,species,,B420:1,accepted,,,B420:1:2,"Polochrum Spinola, 1806",,,,,Sapygidae,,Polochrum,,Sapygidae | Polochrum,"repandum Spinola, 1806",4KZ9H,1312228,4KZ9H,1312228
B420:1:4,"Monosapyga Pic, 1920","Pic, 1920",,,,,genus,,B420:1,accepted,,,B420:1:1,Sapygidae,,,,,Sapygidae,,Monosapyga,,Sapygidae,"Monosapyga Pic, 1920",,4407776,,4407776
B420:1:5,"Monosapyga clavicornis (Linne, 1758)","(Linne, 1758)",Monosapyga,,clavicornis,,species,,B420:1,accepted,,,B420:1:4,"Monosapyga Pic, 1920",,,,,Sapygidae,,Monosapyga,,Sapygidae | Monosapyga,"clavicornis (Linne, 1758)",,4504373,,4504373
B420:1:6,"Apis clavicornis Linne, 1758","Linne, 1758",Apis,,clavicornis,,species,,B420:1,synonym,B420:1:5,"Monosapyga clavicornis (Linne, 1758)",,,,,,,Sapygidae,,Monosapyga,,Sapygidae | Monosapyga,"Apis clavicornis Linne, 1758",,4504377,,4504373
B420:1:7,"Sphex prisma Fabricius, 1787","Fabricius, 1787",Sphex,,prisma,,species,,B420:1,synonym,B420:1:5,"Monosapyga clavicornis (Linne, 1758)",,,,,,,Sapygidae,,Monosapyga,,Sapygidae | Monosapyga,"Sphex prisma Fabricius, 1787",,10496511,,4504373
B420:1:8,"Masaris crabroniformis Panzer, 1797","Panzer, 1797",Masaris,,crabroniformis,,species,,B420:1,synonym,B420:1:5,"Monosapyga clavicornis (Linne, 1758)",,,,,,,Sapygidae,,Monosapyga,,Sapygidae | Monosapyga,"Masaris crabroniformis Panzer, 1797",,9344539,,4504373
B420:1:9,"Sapyga Latreille, 1796","Latreille, 1796",,,,,genus,,B420:1,accepted,,,B420:1:1,Sapygidae,,,,,Sapygidae,,Sapyga,,Sapygidae,"Sapyga Latreille, 1796",,9090977,,9090977
B420:1:10,"Sapyga similis (Fabricius, 1793)","(Fabricius, 1793)",Sapyga,,similis,,species,,B420:1,accepted,,,B420:1:9,"Sapyga Latreille, 1796",,,,,Sapygidae,,Sapyga,,Sapygidae | Sapyga,"similis (Fabricius, 1793)",,4504341,,4504341
B420:1:11,"Sirex similis Fabricius, 1793","Fabricius, 1793",Sirex,,similis,,species,,B420:1,synonym,B420:1:10,"Sapyga similis (Fabricius, 1793)",,,,,,,Sapygidae,,Sapyga,,Sapygidae | Sapyga,"Sirex similis Fabricius, 1793",,4504346,,4504341
B420:1:12,"Sapyga variegata Dahlbom, 1844","Dahlbom, 1844",Sapyga,,variegata,,species,,B420:1,synonym,B420:1:10,"Sapyga similis (Fabricius, 1793)",,,,,,,Sapygidae,,Sapyga,,Sapygidae | Sapyga,"Sapyga variegata Dahlbom, 1844",,4504344,,4504341
B420:1:13,"Sapyga rufipes Costa, 1864","Costa, 1864",Sapyga,,rufipes,,species,,B420:1,synonym,B420:1:10,"Sapyga similis (Fabricius, 1793)",,,,,,,Sapygidae,,Sapyga,,Sapygidae | Sapyga,"Sapyga rufipes Costa, 1864",,4504345,,4504341
B420:1:14,Sapygina A. Costa,A. Costa,,,,,genus,,B420:1,accepted,,,B420:1:1,Sapygidae,,,,,Sapygidae,,Sapygina,,Sapygidae,Sapygina A. Costa,,4405688,,4405688
B420:1:15,"Sapygina decemguttata (Jurine, 1807)","(Jurine, 1807)",Sapygina,,decemguttata,,species,,B420:1,accepted,,,B420:1:14,Sapygina A. Costa,,,,,Sapygidae,,Sapygina,,Sapygidae | Sapygina,"decemguttata (Jurine, 1807)",,4504364,,4504364
B420:1:16,"Sapyga decemguttata Jurine, 1807","Jurine, 1807",Sapyga,,decemguttata,,species,,B420:1,synonym,B420:1:15,"Sapygina decemguttata (Jurine, 1807)",,,,,,,Sapygidae,,Sapygina,,Sapygidae | Sapygina,"Sapyga decemguttata Jurine, 1807",,4504368,,4504364
B420:1:17,"Meria nitidula Klug, 1810","Klug, 1810",Meria,,nitidula,,species,,B420:1,synonym,B420:1:15,"Sapygina decemguttata (Jurine, 1807)",,,,,,,Sapygidae,,Sapygina,,Sapygidae | Sapygina,"Meria nitidula Klug, 1810",,,,
B420:1:18,"Meria millefolii Lepeletier, 1825","Lepeletier, 1825",Meria,,millefolii,,species,,B420:1,synonym,B420:1:15,"Sapygina decemguttata (Jurine, 1807)",,,,,,,Sapygidae,,Sapygina,,Sapygidae | Sapygina,"Meria millefolii Lepeletier, 1825",,8207694,,4504364
