scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B332:1:1,Lathyrus aphaca,,Lathyrus,,aphaca,,species,,B332:1,accepted,,,,,,,,,,,Lathyrus,,,Lathyrus aphaca,6P332,5356649,6P332,5356649
B332:1:2,Lathyrus hirsutus,,Lathyrus,,hirsutus,,species,,B332:1,accepted,,,,,,,,,,,Lathyrus,,,Lathyrus hirsutus,3SKVM,5356382,3SKVM,5356382
B332:1:3,Lathyrus japonicus,,Lathyrus,,japonicus,,species,,B332:1,accepted,,,,,,,,,,,Lathyrus,,,Lathyrus japonicus,3SKW3,5356714,3SKW3,5356714
B332:1:4,Lathyrus latifolius,,Lathyrus,,latifolius,,species,,B332:1,accepted,,,,,,,,,,,Lathyrus,,,Lathyrus latifolius,3SKWL,5356517,3SKWL,5356517
B332:1:5,Lathyrus linifolius,,Lathyrus,,linifolius,,species,,B332:1,accepted,,,,,,,,,,,Lathyrus,,,Lathyrus linifolius,3SKWT,5356393,3SKWT,5356393
B332:1:6,Lathyrus nissolia,,Lathyrus,,nissolia,,species,,B332:1,accepted,,,,,,,,,,,Lathyrus,,,Lathyrus nissolia,3SKY2,5356542,3SKY2,5356542
B332:1:7,Lathyrus palustris,,Lathyrus,,palustris,,species,,B332:1,accepted,,,,,,,,,,,Lathyrus,,,Lathyrus palustris,3SKYR,5356412,3SKYR,5356412
B332:1:8,Lathyrus pratensis,,Lathyrus,,pratensis,,species,,B332:1,accepted,,,,,,,,,,,Lathyrus,,,Lathyrus pratensis,3SKZJ,5356701,3SKZJ,5356701
B332:1:9,Lathyrus sylvestris,,Lathyrus,,sylvestris,,species,,B332:1,accepted,,,,,,,,,,,Lathyrus,,,Lathyrus sylvestris,6P346,5356623,6P346,5356623
B332:1:10,Lathyrus tuberosus,,Lathyrus,,tuberosus,,species,,B332:1,accepted,,,,,,,,,,,Lathyrus,,,Lathyrus tuberosus,3SL39,5356522,3SL39,5356522
