scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B239:1:1,Pipunculidae,,,,,,family,,B239:1,accepted,,,,,,,,,Pipunculidae,,,,,625NQ,5583
B239:1:2,Chalarinae,,,,,,subfamily,,B239:1,accepted,,,B239:1:1,Pipunculidae,,,,,Pipunculidae,Chalarinae,,,Pipunculidae,87CFG,
B239:1:3,Chalarus,,,,,,genus,,B239:1,accepted,,,B239:1:2,Chalarinae,,,,,Pipunculidae,Chalarinae,Chalarus,,Pipunculidae | Chalarinae,62LQW,1646727
B239:1:4,Chalarus spurius,,Chalarus,,spurius,,species,,B239:1,accepted,,,B239:1:3,Chalarus,,,,,Pipunculidae,Chalarinae,Chalarus,,Pipunculidae | Chalarinae | Chalarus,TFKL,5089497
B239:1:5,Chalarus latifrons,,Chalarus,,latifrons,,species,,B239:1,accepted,,,B239:1:3,Chalarus,,,,,Pipunculidae,Chalarinae,Chalarus,,Pipunculidae | Chalarinae | Chalarus,TFK8,5089509
B239:1:6,Chalarus fimbriatus,,Chalarus,,fimbriatus,,species,,B239:1,accepted,,,B239:1:3,Chalarus,,,,,Pipunculidae,Chalarinae,Chalarus,,Pipunculidae | Chalarinae | Chalarus,TFJW,5089492
B239:1:7,Chalarus griseus,,Chalarus,,griseus,,species,,B239:1,accepted,,,B239:1:3,Chalarus,,,,,Pipunculidae,Chalarinae,Chalarus,,Pipunculidae | Chalarinae | Chalarus,TFJY,5089520
B239:1:8,Chalarus pughi,,Chalarus,,pughi,,species,,B239:1,accepted,,,B239:1:3,Chalarus,,,,,Pipunculidae,Chalarinae,Chalarus,,Pipunculidae | Chalarinae | Chalarus,TFKJ,5089516
B239:1:9,Chalarus basalis,,Chalarus,,basalis,,species,,B239:1,accepted,,,B239:1:3,Chalarus,,,,,Pipunculidae,Chalarinae,Chalarus,,Pipunculidae | Chalarinae | Chalarus,TFJK,5089502
B239:1:10,Chalarus argenteus,,Chalarus,,argenteus,,species,,B239:1,accepted,,,B239:1:3,Chalarus,,,,,Pipunculidae,Chalarinae,Chalarus,,Pipunculidae | Chalarinae | Chalarus,TFJJ,5089489
B239:1:11,Chalarus parmenteri,,Chalarus,,parmenteri,,species,,B239:1,accepted,,,B239:1:3,Chalarus,,,,,Pipunculidae,Chalarinae,Chalarus,,Pipunculidae | Chalarinae | Chalarus,TFKF,5089503
B239:1:12,Verrallia,,,,,,genus,,B239:1,accepted,,,B239:1:2,Chalarinae,,,,,Pipunculidae,Chalarinae,Verrallia,,Pipunculidae | Chalarinae,647MP,1647617
B239:1:13,Verrallia aucta,,Verrallia,,aucta,,species,,B239:1,accepted,,,B239:1:12,Verrallia,,,,,Pipunculidae,Chalarinae,Verrallia,,Pipunculidae | Chalarinae | Verrallia,5B7MT,1647622
B239:1:18,Verrallia villosa,,Verrallia,,villosa,,species,,B239:1,accepted,,,B239:1:12,Verrallia,,,,,Pipunculidae,Chalarinae,Verrallia,,Pipunculidae | Chalarinae | Verrallia,,7380828
B239:1:15,Verrallia setosa,,Verrallia,,setosa,,species,,B239:1,accepted,,,B239:1:12,Verrallia,,,,,Pipunculidae,Chalarinae,Verrallia,,Pipunculidae | Chalarinae | Verrallia,5B7MZ,1647734
B239:1:16,Verrallia pilosa,,Verrallia,,pilosa,,species,,B239:1,accepted,,,B239:1:12,Verrallia,,,,,Pipunculidae,Chalarinae,Verrallia,,Pipunculidae | Chalarinae | Verrallia,,4295279
B239:1:17,Verrallia beatricis,,Verrallia,,beatricis,,species,,B239:1,accepted,,,B239:1:12,Verrallia,,,,,Pipunculidae,Chalarinae,Verrallia,,Pipunculidae | Chalarinae | Verrallia,8FLCT,1647769
B239:1:18,Verrallia villosa,,Verrallia,,villosa,,species,,B239:1,accepted,,,B239:1:12,Verrallia,,,,,Pipunculidae,Chalarinae,Verrallia,,Pipunculidae | Chalarinae | Verrallia,,7380828
B239:1:19,Nephrocerinae,,,,,,subfamily,,B239:1,accepted,,,B239:1:1,Pipunculidae,,,,,Pipunculidae,Nephrocerinae,,,Pipunculidae,89NZY,
B239:1:20,Nephrocerus,,,,,,genus,,B239:1,accepted,,,B239:1:19,Nephrocerinae,,,,,Pipunculidae,Nephrocerinae,Nephrocerus,,Pipunculidae | Nephrocerinae,637Q,1647702
B239:1:21,Nephrocerus lapponicus,,Nephrocerus,,lapponicus,,species,,B239:1,accepted,,,B239:1:20,Nephrocerus,,,,,Pipunculidae,Nephrocerinae,Nephrocerus,,Pipunculidae | Nephrocerinae | Nephrocerus,46YXH,1647710
B239:1:22,Nephrocerus flavicornis,,Nephrocerus,,flavicornis,,species,,B239:1,accepted,,,B239:1:20,Nephrocerus,,,,,Pipunculidae,Nephrocerinae,Nephrocerus,,Pipunculidae | Nephrocerinae | Nephrocerus,46YXD,1647708
B239:1:23,Nephrocerus scutellatus,,Nephrocerus,,scutellatus,,species,,B239:1,accepted,,,B239:1:20,Nephrocerus,,,,,Pipunculidae,Nephrocerinae,Nephrocerus,,Pipunculidae | Nephrocerinae | Nephrocerus,46YXL,1647714
B239:1:24,Pipunculinae,,,,,,subfamily,,B239:1,accepted,,,B239:1:1,Pipunculidae,,,,,Pipunculidae,Pipunculinae,,,Pipunculidae,8MPPX,
B239:1:25,Alloneura,,,,,,genus,,B239:1,accepted,,,B239:1:24,Pipunculinae,,,,,Pipunculidae,Pipunculinae,Alloneura,,Pipunculidae | Pipunculinae,,6006755
B239:1:26,Alloneura palliditarsis,,Alloneura,,palliditarsis,,species,,B239:1,accepted,,,B239:1:25,Alloneura,,,,,Pipunculidae,Pipunculinae,Alloneura,,Pipunculidae | Pipunculinae | Alloneura,,11316133
B239:1:27,Alloneura flavitarsis,,Alloneura,,flavitarsis,,species,,B239:1,synonym,B239:1:26,Alloneura palliditarsis,,,,,,,Pipunculidae,Pipunculinae,Alloneura,,Pipunculidae | Pipunculinae | Alloneura,,6006755
B239:1:28,Alloneura littoralis,,Alloneura,,littoralis,,species,,B239:1,accepted,,,B239:1:25,Alloneura,,,,,Pipunculidae,Pipunculinae,Alloneura,,Pipunculidae | Pipunculinae | Alloneura,,6006755
B239:1:29,Alloneura minima,,Alloneura,,minima,,species,,B239:1,accepted,,,B239:1:25,Alloneura,,,,,Pipunculidae,Pipunculinae,Alloneura,,Pipunculidae | Pipunculinae | Alloneura,,6006755
B239:1:30,Alloneura cilitarsis,,Alloneura,,cilitarsis,,species,,B239:1,accepted,,,B239:1:25,Alloneura,,,,,Pipunculidae,Pipunculinae,Alloneura,,Pipunculidae | Pipunculinae | Alloneura,,6006755
B239:1:31,Alloneura sylvatica,,Alloneura,,sylvatica,,species,,B239:1,accepted,,,B239:1:25,Alloneura,,,,,Pipunculidae,Pipunculinae,Alloneura,,Pipunculidae | Pipunculinae | Alloneura,,6006755
B239:1:32,Alloneura kuthyi,,Alloneura,,kuthyi,,species,,B239:1,accepted,,,B239:1:25,Alloneura,,,,,Pipunculidae,Pipunculinae,Alloneura,,Pipunculidae | Pipunculinae | Alloneura,,5813545
B239:1:33,Alloneura geniculata,,Alloneura,,geniculata,,species,,B239:1,synonym,B239:1:32,Alloneura kuthyi,,,,,,,Pipunculidae,Pipunculinae,Alloneura,,Pipunculidae | Pipunculinae | Alloneura,,6006755
