scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B160:1:1,Deltocephalinae,,,,,,subfamily,,B160:1,accepted,,,,,,,,,,Deltocephalinae,,,,DELTOCEPHALINAE,BXX2S,,BXX2S,
B160:1:2,Euscelinae,,,,,,subfamily,,B160:1,synonym,B160:1:1,Deltocephalinae,,,,,,,,Euscelinae,,,,Euscelinae,,,,
B160:1:3,Doraturini,,,,,,tribe,,B160:1,accepted,,,B160:1:1,Deltocephalinae,,,,,,Deltocephalinae,,,Deltocephalinae,DORATURINI,8JK82,,BXX9L,
B160:1:4,Doratura Sahlberg,Sahlberg,,,,,genus,,B160:1,accepted,,,B160:1:3,Doraturini,,,,,,Deltocephalinae,Doratura,,Deltocephalinae | Doraturini,Doratura Sahlberg,8HHR5,2033962,8HHR5,2033962
B160:1:5,Doratura impudica Horváth,Horváth,Doratura,,impudica,,species,,B160:1,accepted,,,B160:1:4,Doratura Sahlberg,,,,,,Deltocephalinae,Doratura,,Deltocephalinae | Doraturini | Doratura,impudica Horváth,8JVVY,2033968,8JVVY,2033968
B160:1:6,Doratura stylata (Boheman),(Boheman),Doratura,,stylata,,species,,B160:1,accepted,,,B160:1:4,Doratura Sahlberg,,,,,,Deltocephalinae,Doratura,,Deltocephalinae | Doraturini | Doratura,stylata (Boheman),8JRWY,4483016,8JRWY,4483016
B160:1:7,Doratura exilis Le,Le,Doratura,,exilis,,species,"Quesne, nec Horváth",B160:1,synonym,B160:1:6,Doratura stylata (Boheman),,,,,,,,Deltocephalinae,Doratura,,Deltocephalinae | Doraturini | Doratura,"exilis Le Quesne, nec Horváth",8JVVV,2033974,8JVVV,2033974
B160:1:8,Platymetopiini,,,,,,tribe,,B160:1,accepted,,,B160:1:1,Deltocephalinae,,,,,,Deltocephalinae,,,Deltocephalinae,PLATYMETOPIINI,9G7LT,,9G7LT,
B160:1:9,Platymetopius Burmeister,Burmeister,,,,,genus,,B160:1,accepted,,,B160:1:8,Platymetopiini,,,,,,Deltocephalinae,Platymetopius,,Deltocephalinae | Platymetopiini,Platymetopius Burmeister,8R4DJ,2047467,8R4DJ,2047467
B160:1:10,Platymetopius undatus (DeGeer),(DeGeer),Platymetopius,,undatus,,species,,B160:1,accepted,,,B160:1:9,Platymetopius Burmeister,,,,,,Deltocephalinae,Platymetopius,,Deltocephalinae | Platymetopiini | Platymetopius,undatus (DeGeer),9G6TP,4483332,9G6TP,4483332
B160:1:11,Deltocephalini,,,,,,tribe,,B160:1,accepted,,,B160:1:1,Deltocephalinae,,,,,,Deltocephalinae,,,Deltocephalinae,DELTOCEPHALINI,B3HGR,,B3HGR,
B160:1:12,Paramesus Fieber,Fieber,,,,,genus,,B160:1,accepted,,,B160:1:11,Deltocephalini,,,,,,Deltocephalinae,Paramesus,,Deltocephalinae | Deltocephalini,Paramesus Fieber,8RH8B,2031975,8RH8B,2031975
B160:1:13,Paramesus nervosus (Falén),(Falén),Paramesus,,nervosus,,species,,B160:1,accepted,,,B160:1:12,Paramesus Fieber,,,,,,Deltocephalinae,Paramesus,,Deltocephalinae | Deltocephalini | Paramesus,nervosus (Falén),9MXZY,9894353,4D37K,2031977
B160:1:14,Metalimnus Ribaut,Ribaut,,,,,genus,,B160:1,accepted,,,B160:1:11,Deltocephalini,,,,,,Deltocephalinae,Metalimnus,,Deltocephalinae | Deltocephalini,Metalimnus Ribaut,BYJ2C,2031091,BYJ2C,2031091
B160:1:15,Scaphoideus,,,,,,genus,"auctt., nec Uhler",B160:1,synonym,B160:1:14,Metalimnus Ribaut,,,,,,,,Deltocephalinae,Scaphoideus,,Deltocephalinae | Deltocephalini,"Scaphoideus auctt., nec Uhler",8R4F4,2031211,8R4F4,2031211
B160:1:16,Deltocephalus,,,,,,genus,"auctt. partim, nec Burmeister",B160:1,synonym,B160:1:14,Metalimnus Ribaut,,,,,,,,Deltocephalinae,Deltocephalus,,Deltocephalinae | Deltocephalini,"Deltocephalus auctt. partim, nec Burmeister",BXXFN,2024963,BXXFN,2024963
B160:1:17,Metalimnus formosus (Boheman),(Boheman),Metalimnus,,formosus,,species,,B160:1,accepted,,,B160:1:14,Metalimnus Ribaut,,,,,,Deltocephalinae,Metalimnus,,Deltocephalinae | Deltocephalini | Metalimnus,formosus (Boheman),6RCRS,2031096,6RCRS,2031096
B160:1:18,Recilia Edwards,Edwards,,,,,genus,,B160:1,accepted,,,B160:1:11,Deltocephalini,,,,,,Deltocephalinae,Recilia,,Deltocephalinae | Deltocephalini,Recilia Edwards,BYP5G,2038789,BYP5G,2038789
B160:1:19,Deltocephalus,,,,,,genus,"auctt. partim, nec Burmeister",B160:1,synonym,B160:1:18,Recilia Edwards,,,,,,,,Deltocephalinae,Deltocephalus,,Deltocephalinae | Deltocephalini,"Deltocephalus auctt. partim, nec Burmeister",BXXFN,2024963,BXXFN,2024963
B160:1:20,Recilia coronifera Marshall,Marshall,Recilia,,coronifera,,species,,B160:1,accepted,,,B160:1:18,Recilia Edwards,,,,,,Deltocephalinae,Recilia,,Deltocephalinae | Deltocephalini | Recilia,coronifera Marshall,8RN53,4483427,8RN53,7487997
B160:1:21,Recilia coroniceps (Kirschbaum),(Kirschbaum),Recilia,,coroniceps,,species,,B160:1,synonym,B160:1:20,Recilia coronifera Marshall,,,,,,,,Deltocephalinae,Recilia,,Deltocephalinae | Deltocephalini | Recilia,coroniceps (Kirschbaum),BW456,11328371,8RN53,7487997
B160:1:22,Recilia i-album (Scott),(Scott),Recilia,,i-album,,species,,B160:1,synonym,B160:1:20,Recilia coronifera Marshall,,,,,,,,Deltocephalinae,Recilia,,Deltocephalinae | Deltocephalini | Recilia,i-album (Scott),,11293536,,7487997
B160:1:23,Deltocephalus Burmeister,Burmeister,,,,,genus,,B160:1,accepted,,,B160:1:11,Deltocephalini,,,,,,Deltocephalinae,Deltocephalus,,Deltocephalinae | Deltocephalini,Deltocephalus Burmeister,BXXFN,2024963,BXXFN,2024963
B160:1:24,Deltocephalus maculiceps Boheman,Boheman,Deltocephalus,,maculiceps,,species,,B160:1,accepted,,,B160:1:23,Deltocephalus Burmeister,,,,,,Deltocephalinae,Deltocephalus,,Deltocephalinae | Deltocephalini | Deltocephalus,maculiceps Boheman,34K8J,5154733,34K8J,5154733
B160:1:25,Deltocephalus pulicaris (Fallén),(Fallén),Deltocephalus,,pulicaris,,species,,B160:1,accepted,,,B160:1:23,Deltocephalus Burmeister,,,,,,Deltocephalinae,Deltocephalus,,Deltocephalinae | Deltocephalini | Deltocephalus,pulicaris (Fallén),34K9F,5154811,34K9F,5154811
B160:1:26,Palus DeLong & Sleesman,DeLong & Sleesman,,,,,genus,,B160:1,accepted,,,B160:1:11,Deltocephalini,,,,,,Deltocephalinae,Palus,,Deltocephalinae | Deltocephalini,Palus DeLong & Sleesman,BWFRN,3265430,8RGY4,3265430
B160:1:27,Cosmotettix Ribaut,Ribaut,,,,,genus,,B160:1,synonym,B160:1:26,Palus DeLong & Sleesman,,,,,,,,Deltocephalinae,Cosmotettix,,Deltocephalinae | Deltocephalini,Cosmotettix Ribaut,8RGY3,2044256,8RGY3,2044256
B160:1:28,Deltocephalus,,,,,,genus,"auctt. partim, nec Burmeister",B160:1,synonym,B160:1:26,Palus DeLong & Sleesman,,,,,,,,Deltocephalinae,Deltocephalus,,Deltocephalinae | Deltocephalini,"Deltocephalus auctt. partim, nec Burmeister",BXXFN,2024963,BXXFN,2024963
B160:1:29,Cosmotettix caudatus (Flor),(Flor),Cosmotettix,,caudatus,,species,,B160:1,accepted,,,B160:1:26,Palus DeLong & Sleesman,,,,,,Deltocephalinae,Palus,,Deltocephalinae | Deltocephalini | Palus,Cosmotettix caudatus (Flor),8RJF8,4483603,8RJF8,4483603
B160:1:30,Cosmotettix costalis (Fallén),(Fallén),Cosmotettix,,costalis,,species,,B160:1,accepted,,,B160:1:26,Palus DeLong & Sleesman,,,,,,Deltocephalinae,Palus,,Deltocephalinae | Deltocephalini | Palus,Cosmotettix costalis (Fallén),YVD4,2044264,YVD4,2044264
B160:1:31,Cosmotettix panzeri (Flor),(Flor),Cosmotettix,,panzeri,,species,,B160:1,accepted,,,B160:1:26,Palus DeLong & Sleesman,,,,,,Deltocephalinae,Palus,,Deltocephalinae | Deltocephalini | Palus,Cosmotettix panzeri (Flor),YVD7,2044265,YVD7,2044265
B160:1:32,Arocephalus Ribaut,Ribaut,,,,,genus,,B160:1,accepted,,,B160:1:11,Deltocephalini,,,,,,Deltocephalinae,Arocephalus,,Deltocephalinae | Deltocephalini,Arocephalus Ribaut,8RGWJ,2048606,8RGWJ,2048606
B160:1:33,Deltocephalus,,,,,,genus,"auctt. partim, nec Burmeister",B160:1,synonym,B160:1:32,Arocephalus Ribaut,,,,,,,,Deltocephalinae,Deltocephalus,,Deltocephalinae | Deltocephalini,"Deltocephalus auctt. partim, nec Burmeister",BXXFN,2024963,BXXFN,2024963
B160:1:34,Arocephalus punctum (Flor),(Flor),Arocephalus,,punctum,,species,,B160:1,accepted,,,B160:1:32,Arocephalus Ribaut,,,,,,Deltocephalinae,Arocephalus,,Deltocephalinae | Deltocephalini | Arocephalus,punctum (Flor),GTMG,2048608,GTMG,2048608
B160:1:35,Turrutus Ribaut,Ribaut,,,,,genus,,B160:1,accepted,,,B160:1:11,Deltocephalini,,,,,,Deltocephalinae,Turrutus,,Deltocephalinae | Deltocephalini,Turrutus Ribaut,9G73W,4406892,9G73W,4406892
B160:1:36,Deltocephalus,,,,,,genus,"auctt. partim, nec Burmeister",B160:1,synonym,B160:1:35,Turrutus Ribaut,,,,,,,,Deltocephalinae,Deltocephalus,,Deltocephalinae | Deltocephalini,"Deltocephalus auctt. partim, nec Burmeister",BXXFN,2024963,BXXFN,2024963
B160:1:37,Turrutus socialis (Flor),(Flor),Turrutus,,socialis,,species,,B160:1,accepted,,,B160:1:35,Turrutus Ribaut,,,,,,Deltocephalinae,Turrutus,,Deltocephalinae | Deltocephalini | Turrutus,socialis (Flor),8RNGH,4483700,8RNGH,4483700
B160:1:38,Errastunus Ribaut,Ribaut,,,,,genus,,B160:1,accepted,,,B160:1:11,Deltocephalini,,,,,,Deltocephalinae,Errastunus,,Deltocephalinae | Deltocephalini,Errastunus Ribaut,BYCQ9,2026240,BYCQ9,2026240
B160:1:39,Deltocephalus,,,,,,genus,"auctt. partim, nec Burmeister",B160:1,synonym,B160:1:38,Errastunus Ribaut,,,,,,,,Deltocephalinae,Deltocephalus,,Deltocephalinae | Deltocephalini,"Deltocephalus auctt. partim, nec Burmeister",BXXFN,2024963,BXXFN,2024963
B160:1:40,Errastunus ocellaris (Fallén),(Fallén),Errastunus,,ocellaris,,species,,B160:1,accepted,,,B160:1:38,Errastunus Ribaut,,,,,,Deltocephalinae,Errastunus,,Deltocephalinae | Deltocephalini | Errastunus,ocellaris (Fallén),8RKCT,2026242,8RKCT,2026242
